"ID de registro","Nombre de Línea de OT","Punto de venta.id","Punto de venta"
zcrm_707987000005434001,"Perfumes.es Fariones, OT, 30787, ARRECIFE, CC Fariones, Avda de las playas s/n cerca hotel farion",zcrm_707987000000599828,"Perfumes.es Fariones"
zcrm_707987000005436008,"Mikieva La Paz, OT, 30029, PUERTO DE LA CRUZ, C. Aceviño, 17, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Urb La Paz ,C/Aceviño 10, e8ed99868d, CD1",zcrm_707987000000584908,"Mikieva La Paz"
zcrm_707987000005438245,"Cala II, OT, 30794, PUERTO DEL ROSARIO, C. Primero de Mayo, 25, esquina Juan Tadeo Cabrera (VALOCIÓN)",zcrm_707987000000596432,"Cala II"
zcrm_707987000005439186,"Alpenrose, OT, 30794, CORRALEJO, Avda. Nstra. Sra. Del Carmen, CC Tinda Center local 3",zcrm_707987000000584772,Alpenrose
zcrm_707987000005443227,"Cala II, OT, 30794, PUERTO DEL ROSARIO, C. Primero de Mayo, 25, esquina Juan Tadeo Cabrera",zcrm_707987000000596432,"Cala II"
zcrm_707987000005462075,"Domingo Alonso, OT, 30151, 7 PALMAS, Avda. Pintor Felo Monzón, 34 - bajo,",zcrm_707987000000599470,"Domingo Alonso"
zcrm_707987000005463018,"Dalia 24, OT, 30791, SANTA CRUZ, C. del Castillo, 16, Santa Cruz de Tenerife, (LINAJE DESPUÉS DEL CAMBIO)",zcrm_707987000000597827,"Dalia 24"
zcrm_707987000005464014,"Aldeasa, OT, 30792, TELDE, Aeropuerto GC, (DESMTJE)",zcrm_707987000000584768,Aldeasa
zcrm_707987000005466017,"Dos por Dos, Grupo Imagen, S.L., OT, 30790, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005467008,"Aldeasa, OT, 30598, TELDE, Aeropuerto GC CAMBIO IMAGEN ESTROPEADA",zcrm_707987000000584768,Aldeasa
zcrm_707987000005468260,"Muller Plaza de España, OT, 30795, MALLORCA, Plaça d'Espanya, 10, Palma, Illes Balears",zcrm_707987000000597984,"Muller Plaza de España"
zcrm_707987000005470005,"Domingo Alonso Lanzarote, OT, 30788, ARRECIFE, Carretera San Bartolomé, 84",zcrm_707987000005416562,"Domingo Alonso Lanzarote"
zcrm_707987000005474010,"Dos por Dos, Grupo Imagen, S.L., V, 30781, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005475018,"Canariensis, OT, 30793, LAS AMERICAS, Aeropuerto Tenerife Sur, (DESMTJE)",zcrm_707987000000596518,Canariensis
zcrm_707987000005478179,"Palace Parfums Santiago III, OT, 30794, ADEJE, C.C. Parque Santiago III. Avda. Las Américas, 38650. Arona, Santa Cruz de Tenerife. Local 41. (VALORACION L. FUNDIDAS)",zcrm_707987000000596814,"Palace Parfums Santiago III"
zcrm_707987000005487001,"Vvda. Sergio Artiles, OT, 30789, TEROR, Ctra. La la Milagrosa, 30",zcrm_707987000005416697,"Vvda. Sergio Artiles"
zcrm_707987000005515033,"Joy II, OT, 30169, PUERTO RICO, CC Puerto Rico, (CC CITY LOCAL 41-42)",zcrm_707987000000584865,"Joy II"
zcrm_707987000005516006,"Fund Grube Safari, OT, 30447, ARONA, Av. las Américas, 5, Arona, Santa Cruz de Tenerife. CC Safari, local 31-32,41-4",zcrm_707987000000599491,"Fund Grube Safari"
zcrm_707987000005526011,"Corte Ingles 7 Palmas, OT, 30796, 7 PALMAS, Cl, Avda. Pintor Felo Monzón, 46",zcrm_707987000000584799,"Corte Ingles 7 Palmas"
zcrm_707987000005526025,"Edelweiss III (Rotondas), OT, 30226, PUERTO DEL ROSARIO, C. Francisco Pi y Arsuaga, 2, 35600 Puerto del Rosario, Las Palmas (Transformador)",zcrm_707987000000598406,"Edelweiss III (Rotondas)"
zcrm_707987000005527016,"Dos por Dos, Grupo Imagen, S.L., OT, 30797, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005528050,"Allkauf Pto Rico, OT, 30771, PUERTO RICO, Pto Rico, CC Cívico 1ª fase, local 193",zcrm_707987000000584770,"Allkauf Pto Rico"
zcrm_707987000005535023,"Alfredo Kraus Auditorio, OT, 30798, CC ARENAS, Crta del Rincon",zcrm_707987000000596282,"Alfredo Kraus Auditorio"
zcrm_707987000005541049,"Dalia 25, OT, 30453, TRIANA, Calle Triana, 48, Las Palmas de Gran Canaria, Las Palmas",zcrm_707987000000597861,"Dalia 25"
zcrm_707987000005554001,"Dalia 13, OT, 30456, PUERTO DEL CARMEN, Fariones Avda de Las Playas, nº 2 Local 4-A, CD1",zcrm_707987000000584804,"Dalia 13"
zcrm_707987000005556052,"Dalia 25, OT, 30453, TRIANA, Calle Triana, 48, Las Palmas de Gran Canaria, Las Palmas, (MONTAJE)",zcrm_707987000000597861,"Dalia 25"
zcrm_707987000005557012,"Dalia 4 (JAZMÍN), OT, 30096, COSTA TEGUISE, Avenida El Jablillo, s/n Centro Comercial Olita local 14-17, 35508 Costa Teguise, Las Palmas, b5026a8848, CD1",zcrm_707987000000584863,"Dalia 4 (JAZMÍN)"
zcrm_707987000005557029,"Edelweiss I, OT, 30771, CORRALEJO, Avda. Nuestra Sra. del Carmen, 54, CD1",zcrm_707987000000584827,"Edelweiss I"
zcrm_707987000005560016,"Dalia 14, OT, 30456, PLAYA BLANCA, C. Limones, 20, 35570 Playa Blanca, Las Palmas, c6c849f385, CD1",zcrm_707987000000584968,"Dalia 14"
zcrm_707987000005563077,"Sabina Imeldo, OT, 30456, SANTA CRUZ, C/Imeldo Seris, nº 56, 5230b657cf, CD1",zcrm_707987000000597392,"Sabina Imeldo"
zcrm_707987000005580001,"Sasha, OT, 30447, COSTA TEGUISE, Costa Teguise, 01f7b90223, CD1",zcrm_707987000000597945,Sasha
zcrm_707987000005596011,"105) Viajes Herbania, OT, 30244, JANDIA, Avda de la Constitución, 12, local 1 (Gran Tarajal) NUEVA",zcrm_707987000000598303,"105) Viajes Herbania"
zcrm_707987000005622035,"Sabina Triana, OT, 30265, TRIANA, C/Triana,46 (Esquina Clavel), ENTREGA VIDRIO",zcrm_707987000000596418,"Sabina Triana"
zcrm_707987000005689013,"Riu Parfums Varadero, OT, 30800, VARADERO, C.C. Varadero. C. Mar Mediterráneo, 35100 Maspalomas, Las Palmas., (ARREGLO)",zcrm_707987000000584912,"Riu Parfums Varadero"
zcrm_707987000005693001,"Riu Parfums Varadero, OT, 30799, VARADERO, C.C. Varadero. C. Mar Mediterráneo, 35100 Maspalomas, Las Palmas.",zcrm_707987000000584912,"Riu Parfums Varadero"
zcrm_707987000005697001,"Riu Parfums Varadero, OT, 30799, VARADERO, C.C. Varadero. C. Mar Mediterráneo, 35100 Maspalomas, Las Palmas., CD1",zcrm_707987000000584912,"Riu Parfums Varadero"
zcrm_707987000005709018,"Perfumes.es Oasis, OT, 30801, SANTIAGO, C.C. Oasis Av. las Américas, 9, Arona",zcrm_707987000000596400,"Perfumes.es Oasis"
zcrm_707987000005712020,"Primor Muelle, OT, 30802, PUERTO, Muelle de Santa Catalina, s/n - C.C. El Muelle, local B16+B17",zcrm_707987000004036109,"Primor Muelle"
zcrm_707987000005712032,"Sabina Corralejo, OT, 30804, CORRALEJO, Avda Ntra Sra Del Carmen, 45",zcrm_707987000000598380,"Sabina Corralejo"
zcrm_707987000005712040,"Sabina Corralejo, OT, 30804, CORRALEJO, Avda Ntra Sra Del Carmen, 45, CD1",zcrm_707987000000598380,"Sabina Corralejo"
zcrm_707987000005722015,"Dos por Dos, Grupo Imagen, S.L., OT, 30805, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005724005,"Riu Parfums Varadero, OT, 30800, VARADERO, C.C. Varadero. C. Mar Mediterráneo, 35100 Maspalomas, Las Palmas.",zcrm_707987000000584912,"Riu Parfums Varadero"
zcrm_707987000005732003,"Corte Ingles M&L 18, OT, 30803, M&L, Av. José Mesa y López, 18",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000005758114,"Dos por Dos, Grupo Imagen, S.L., OT, 30809, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005759111,"Dos por Dos, Grupo Imagen, S.L., OT, 30810, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005761112,"Fund Grube Varadero, OT, 30815, VARADERO, Calle Mar Mediterráneo, s/n. CC Varadero, Maspalomas, Las Palmas",zcrm_707987000000584851,"Fund Grube Varadero"
zcrm_707987000005770141,"Fund Grube - Alisios, OT, 30815, TAMARACEITE, C.C. Los Alisios. C/ Hermanos Domínguez Santana.15. 308 S/N, 35018. Las Palmas de Gran Canaria",zcrm_707987000000598867,"Fund Grube - Alisios"
zcrm_707987000005779131,"Dos por Dos, Grupo Imagen, S.L., OT, 30814, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005779143,"Grupo Lis - Lis Center III - Oasis, OT, 30096, SANTIAGO, C.C. Oasis Av. las Américas, 9, 38660 Arona, Santa Cruz de Tenerife. Local 9, 634bee8cdb, CD1",zcrm_707987000000596901,"Grupo Lis - Lis Center III - Oasis"
zcrm_707987000005780132,"Mikieva La Paz, OT, 30815, PUERTO DE LA CRUZ, C. Aceviño, 17, Puerto de la Cruz, Santa Cruz de Tenerife. Urb La Paz ,C/Aceviño 10",zcrm_707987000000584908,"Mikieva La Paz"
zcrm_707987000005789126,"Dos por Dos, Grupo Imagen, S.L., OT, 30813, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005794114,"Fund Grube Yaiza, V, 30816, PLAYA BLANCA, Yaiza,Avda Marítima 133, con C/La Tegala 56",zcrm_707987000000597428,"Fund Grube Yaiza"
zcrm_707987000005795099,"Infecar, OT, 30811, 7 PALMAS, Avda de la Feria nº1",zcrm_707987000000597886,Infecar
zcrm_707987000005799074,"Edelweiss II (Los Arcos), OT, 30808, CORRALEJO, CC Los Arcos, Av. Ntra. Sra. del Carmen, 19",zcrm_707987000000597848,"Edelweiss II (Los Arcos)"
zcrm_707987000005805138,"Sabina Triana, OT, 30812, TRIANA, C/Triana,46 (Esquina Clavel)",zcrm_707987000000596418,"Sabina Triana"
zcrm_707987000005805146,"La Rosa (Castillo), OT, 30573, SANTA CRUZ, C. del Castillo, 7, 1ª planta, 38002 Santa Cruz de Tenerife., CD1",zcrm_707987000000597370,"La Rosa (Castillo)"
zcrm_707987000005809133,"La Rosa, OT, 30573, FAÑABE, CC Litoral Fañabe, local 24-25, CD1",zcrm_707987000000584874,"La Rosa"
zcrm_707987000005854063,"COLOCAR ""L"" DE METACRILATO EN INSTALACION",zcrm_707987000000599352,"Fund Grube Mogán Mall"
zcrm_707987000005867050,"92) Viajes El Corte Ingles, OT, 30205, 7 PALMAS, Avda. Pintor Felo Monzón 46, 7 Palmas",zcrm_707987000000598332,"92) Viajes El Corte Ingles"
zcrm_707987000005871007,"Palace Parfums Santiago III, OT, 30817, ADEJE, C.C. Parque Santiago III. Avda. Las Américas, 38650. Arona, Santa Cruz de Tenerife. Local 41.",zcrm_707987000000596814,"Palace Parfums Santiago III"
zcrm_707987000005871060,"Corte Ingles M&L 18, V, 30819, M&L, Av. José Mesa y López, 18",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000005872014,"Med Plus, OT, 30737, MASPALOMAS, C.C. Varadero. C. Mar Mediterráneo, 35100 Maspalomas, Las Palmas., CD1",zcrm_707987000000598992,"Med Plus"
zcrm_707987000005872043,"Corte Ingles 3 de Mayo, OT, 30820, SANTA CRUZ, Av. Tres de Mayo, 7",zcrm_707987000002101173,"Corte Ingles 3 de Mayo"
zcrm_707987000005901010,"Palace Parfums Santiago III, OT, 30817, ADEJE, C.C. Parque Santiago III. Avda. Las Américas, 38650. Arona, Santa Cruz de Tenerife. Local 41., (Desmontaje)",zcrm_707987000000596814,"Palace Parfums Santiago III"
zcrm_707987000005904030,"Mikieva La Paz, OT, 30075, PUERTO DE LA CRUZ, C. Aceviño, 17, Puerto de la Cruz, Santa Cruz de Tenerife. Urb La Paz ,C/Aceviño 10",zcrm_707987000000584908,"Mikieva La Paz"
zcrm_707987000005904044,"Canariensis, OT, 30818, LAS AMERICAS, Aeropuerto Tenerife Sur",zcrm_707987000000596518,Canariensis
zcrm_707987000005910035,"Corte Ingles 7 Palmas, V, 30819, 7 PALMAS, Cl, Avda. Pintor Felo Monzón, 46, (F)",zcrm_707987000000584799,"Corte Ingles 7 Palmas"
zcrm_707987000005912041,"Corte Ingles 7 Palmas, V, 30819, 7 PALMAS, Cl, Avda. Pintor Felo Monzón, 46, (E)",zcrm_707987000000584799,"Corte Ingles 7 Palmas"
zcrm_707987000005916053,"Corte Ingles 7 Palmas, V, 30819, 7 PALMAS, Cl, Avda. Pintor Felo Monzón, 46",zcrm_707987000000584799,"Corte Ingles 7 Palmas"
zcrm_707987000005919044,"Corte Ingles 7 Palmas, V, 30819, 7 PALMAS, Cl, Avda. Pintor Felo Monzón, 46, (P)",zcrm_707987000000584799,"Corte Ingles 7 Palmas"
zcrm_707987000005931047,"Corte Ingles 7 Palmas, V, 30819, 7 PALMAS, Cl, Avda. Pintor Felo Monzón, 46, (G)",zcrm_707987000000584799,"Corte Ingles 7 Palmas"
zcrm_707987000005969256,"Perfumes.es Oasis, OT, 30839, SANTIAGO, C.C. Oasis Av. las Américas, 9, Arona",zcrm_707987000000596400,"Perfumes.es Oasis"
zcrm_707987000005971221,"La Rosa Paseo San Telmo, OT, 30837, PUERTO DE LA CRUZ, Paseo San Telmo, nº 4",zcrm_707987000000584876,"La Rosa Paseo San Telmo"
zcrm_707987000005972200,"Dos por Dos, Grupo Imagen, S.L., OT, 30836, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005974262,"Perfumes.es Oasis, OT, 30838, SANTIAGO, C.C. Oasis Av. las Américas, 9, Arona",zcrm_707987000000596400,"Perfumes.es Oasis"
zcrm_707987000005975137,"Fund Grube Open Mall, OT, 30833, ARRECIFE, C/ León y Castillo, 156",zcrm_707987000000599816,"Fund Grube Open Mall"
zcrm_707987000005975145,"Parque San Telmo, OT, 30834, TRIANA, C/ Triana nº 109",zcrm_707987000006084475,"Parque San Telmo"
zcrm_707987000005976018,"Alpenrose, OT, 30825, CORRALEJO, Avda. Nstra. Sra. Del Carmen, CC Tinda Center local 3",zcrm_707987000000584772,Alpenrose
zcrm_707987000005976026,"Dalia 27, OT, 30825, LA LAGUNA, C/Herradores, 58",zcrm_707987000000599474,"Dalia 27"
zcrm_707987000005976063,"Fund Grube Caleta de Fuste, OT, 30832, CALETA DE FUSTE, C.C. Caleta de Fuste, Ctra. FV 2 KM 11",zcrm_707987000004800013,"Fund Grube Caleta de Fuste"
zcrm_707987000005977048,"Esennia Tías, OT, 30825, PUERTO DEL CARMEN, Av. de las Playas, 5, Tías",zcrm_707987000000597817,"Esennia Tías"
zcrm_707987000005979017,"GRUPO LIS -LIS VI, OT, 30729, S EUGENIO, CC San Eugenio, local nº45-46 (Playa de las Améric, CD1",zcrm_707987000000584967,"GRUPO LIS -LIS VI"
zcrm_707987000005979032,"Edelweiss II (Los Arcos), OT, 30825, CORRALEJO, CC Los Arcos, Av. Ntra. Sra. del Carmen, 19",zcrm_707987000000597848,"Edelweiss II (Los Arcos)"
zcrm_707987000005981018,"Perfumes.es Oasis, V, 30716, SANTIAGO, C.C. Oasis Av. las Américas, 9, 38660 Arona, CD1",zcrm_707987000000596400,"Perfumes.es Oasis"
zcrm_707987000005981234,"Perfumes.es Oasis, OT, 30840, SANTIAGO, C.C. Oasis Av. las Américas, 9, Arona",zcrm_707987000000596400,"Perfumes.es Oasis"
zcrm_707987000005981242,"Dalia 25, V, 30389, TRIANA, Calle Triana, 48, 35002 Las Palmas de Gran Canaria, Las Palmas, CD1",zcrm_707987000000597861,"Dalia 25"
zcrm_707987000005985018,"Dalia 21, OT, 30825, JANDIA, Centro Comercial Bahía Costa Calma, C. Punta de los Molinillos, 4, Costa Calma, Las Palmas",zcrm_707987000000596881,"Dalia 21"
zcrm_707987000005985028,"Fund Grube Mogán Mall, V, 30766, PUERTO RICO, Av. Tomás Roca Bosch, 9, 35130 Puerto Rico de Gran Canaria, Las Palmas. Mogán Mall",zcrm_707987000000599352,"Fund Grube Mogán Mall"
zcrm_707987000005986046,"Edelweiss III (Rotondas), OT, 30825, PUERTO DEL ROSARIO, C. Francisco Pi y Arsuaga, 2",zcrm_707987000000598406,"Edelweiss III (Rotondas)"
zcrm_707987000005986495,"Perfumes.es Oasis, OT, 30838, SANTIAGO, C.C. Oasis Av. las Américas, 9, Arona, (DESMONTAJE)",zcrm_707987000000596400,"Perfumes.es Oasis"
zcrm_707987000005988112,"Wehbe La Laguna, OT, 30825, LA LAGUNA, C/ La Carrera nº 29, esquina con Obispo Rey Redond",zcrm_707987000000584962,"Wehbe La Laguna"
zcrm_707987000005989051,"Cala II, OT, 30825, PUERTO DEL ROSARIO, C. Primero de Mayo, 25, esquina Juan Tadeo Cabrera",zcrm_707987000000596432,"Cala II"
zcrm_707987000005990017,"Esennia Costa Teguise, OT, 30825, COSTA TEGUISE, C/ Las Olas, 7",zcrm_707987000000597888,"Esennia Costa Teguise"
zcrm_707987000005990138,"Dalia 14, V, 30389, PLAYA BLANCA, C. Limones, 20, 35570 Playa Blanca, Las Palmas, (M. KORS)",zcrm_707987000000584968,"Dalia 14"
zcrm_707987000005990288,"Sabina Siam, OT, 30749, ADEJE, Av. Siam, 3, Costa Adeje, Santa Cruz de Tenerife",zcrm_707987000000597893,"Sabina Siam"
zcrm_707987000005991021,"Dos por Dos, Grupo Imagen, S.L., OT, 30828, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000005994011,"GRUPO LIS - LIS XI, OT, 30827, LOS CRISTIANOS, Av. Los Playeros, 28. Los Cristianos",zcrm_707987000000596333,"GRUPO LIS - LIS XI"
zcrm_707987000005994123,"Esennia Costa Teguise, OT, 30169, COSTA TEGUISE, C/ Las Olas, 7",zcrm_707987000000597888,"Esennia Costa Teguise"
zcrm_707987000005995027,"Fund Grube Yaiza, OT, 30037, PLAYA BLANCA, Yaiza,Avda Marítima 133, con C/La Tegala 56",zcrm_707987000000597428,"Fund Grube Yaiza"
zcrm_707987000005996099,"Primor La Villa, V, 30514, OROTAVA, CC La Villa ,LC 31, Autop. del Norte TF-5 Salida 35",zcrm_707987000000599018,"Primor La Villa"
zcrm_707987000005997545,"Dalia 14, OT, 30456, PLAYA BLANCA, C. Limones, 20, 35570 Playa Blanca, Las Palmas",zcrm_707987000000584968,"Dalia 14"
zcrm_707987000005998011,"Hotel Santa Catalina, OT, 30823, PUERTO, C/León y Castillo, 227",zcrm_707987000000596483,"Hotel Santa Catalina"
zcrm_707987000006004003,"Fund Grube Varadero, OT, 30447, VARADERO, Calle Mar Mediterráneo, s/n. CC Varadero, Maspalomas, Las Palmas",zcrm_707987000000584851,"Fund Grube Varadero"
zcrm_707987000006004026,"Dalia 27, OT, 30829, LA LAGUNA, C/Herradores, 58",zcrm_707987000000599474,"Dalia 27"
zcrm_707987000006004042,"Fund Grube Caleta de Fuste, OT, 30831, CALETA DE FUSTE, C.C. Caleta de Fuste, Ctra. FV 2 KM 11",zcrm_707987000004800013,"Fund Grube Caleta de Fuste"
zcrm_707987000006007141,"Wehbe La Salle, OT, 30825, SANTA CRUZ, C/Alcalde Emilio García Gómez nº 3",zcrm_707987000000596362,"Wehbe La Salle"
zcrm_707987000006008047,"Dalia 21, OT, 30456, JANDIA, Centro Comercial Bahia Costa Calma, C. Punta de los Molinillos, 4, 35627 Costa Calma, Las Palmas, 38914d3a08, CD1",zcrm_707987000000596881,"Dalia 21"
zcrm_707987000006012301,"Sabina Siam, OT, 30749, ADEJE, Av. Siam, 3, Costa Adeje, Santa Cruz de Tenerife, CD1",zcrm_707987000000597893,"Sabina Siam"
zcrm_707987000006013009,"Museo Elder, OT, 30824, ZONA PUERTO, Muelle de Santa Catalina",zcrm_707987000000599504,"Museo Elder"
zcrm_707987000006013019,"Dalia 24, OT, 30825, SANTA CRUZ, C. del Castillo, 16, Santa Cruz de Tenerife",zcrm_707987000000597827,"Dalia 24"
zcrm_707987000006013047,"Fund Grube Caleta de Fuste, OT, 30830, CALETA DE FUSTE, C.C. Caleta de Fuste, Ctra. FV 2 KM 11",zcrm_707987000004800013,"Fund Grube Caleta de Fuste"
zcrm_707987000006013075,"Sabina Jandía, OT, 30201, JANDIA, CC Buganvilla, Avda Saladar",zcrm_707987000000597405,"Sabina Jandía"
zcrm_707987000006013292,"Arkay Ripoche, OT, 30075, PUERTO, C/Ripoche, nº 18 LC 1",zcrm_707987000000596311,"Arkay Ripoche"
zcrm_707987000006015225,"Parque San Telmo, OT, 30834, TRIANA, C/ Triana nº 109, (DESMONTAJE)",zcrm_707987000006084475,"Parque San Telmo"
zcrm_707987000006019066,"Sabina Rubicón, OT, 30201, PLAYA BLANCA, Marina Rubicón, C. el Berrugo, 2, 48b, Las Palmas",zcrm_707987000000596307,"Sabina Rubicón"
zcrm_707987000006023014,"Dalia 24, OT, 30826, SANTA CRUZ, C. del Castillo, 16, Santa Cruz de Tenerife",zcrm_707987000000597827,"Dalia 24"
zcrm_707987000006024117,"Pracan (NUEVO), OT, 30825, LA LAGUNA, C/Obispo Rey Redondo, 25 (La Carrera)",zcrm_707987000003641086,"Pracan (NUEVO)"
zcrm_707987000006024249,"Sabina Siam, OT, 30748, ADEJE, Av. Siam, 3, Costa Adeje, Santa Cruz de Tenerife",zcrm_707987000000597893,"Sabina Siam"
zcrm_707987000006035017,"Fund Grube Anfi, OT, 30822, MOGAN, Anfi del Mar, Barranco la Verga",zcrm_707987000003196233,"Fund Grube Anfi"
zcrm_707987000006037007,"Lola Casademunt Outlet, OT, 30821, TELDE, CC Las Terrazas",zcrm_707987000006050037,"Lola Casademunt Outlet"
zcrm_707987000006039011,"Dalia 24, OT, 30829, SANTA CRUZ, C. del Castillo, 16, Santa Cruz de Tenerife",zcrm_707987000000597827,"Dalia 24"
zcrm_707987000006040006,"Esennia Meloneras, OT, 30825, VARADERO, C. Mar Mediterráneo, P38, Maspalomas, Las Palmas",zcrm_707987000000584821,"Esennia Meloneras"
zcrm_707987000006104027,"Dalia 25, OT, 30847, TRIANA, Calle Triana, 48, Las Palmas de Gran Canaria, Las Palmas, (DESMONTAJE)",zcrm_707987000000597861,"Dalia 25"
zcrm_707987000006105022,"Fund Grube - Mirador, OT, 30201, TELDE, C.C. El Mirador. Av. Santa Rita de Casia, 35220 Las Palmas de Gran Canaria, Las Palmas.",zcrm_707987000000597363,"Fund Grube - Mirador"
zcrm_707987000006112067,"La Rosa (Castillo), OT, 30848, SANTA CRUZ, C. del Castillo, 7, 1ª planta, Santa Cruz de Tenerife.",zcrm_707987000000597370,"La Rosa (Castillo)"
zcrm_707987000006113014,"Sabina Imeldo, OT, 30845, SANTA CRUZ, C/Imeldo Seris, nº 56, (DESMONTAJE)",zcrm_707987000000597392,"Sabina Imeldo"
zcrm_707987000006114032,"La Rosa (Castillo), OT, 30848, SANTA CRUZ, C. del Castillo, 7, 1ª planta, Santa Cruz de Tenerife., (DESMONTAJE)",zcrm_707987000000597370,"La Rosa (Castillo)"
zcrm_707987000006118005,"Sabina Siam, OT, 30748, ADEJE, Av. Siam, 3, Costa Adeje, Santa Cruz de Tenerife, CD1",zcrm_707987000000597893,"Sabina Siam"
zcrm_707987000006120020,"Esennia Meloneras, OT, 30846, VARADERO, C. Mar Mediterráneo, P38, Maspalomas, Las Palmas, (DESMONTAJE)",zcrm_707987000000584821,"Esennia Meloneras"
zcrm_707987000006122009,"Palace Parfums Santiago III, OT, 30844, ADEJE, C.C. Parque Santiago III. Avda. Las Américas, 38650. Arona, Santa Cruz de Tenerife. Local 41., CD1",zcrm_707987000000596814,"Palace Parfums Santiago III"
zcrm_707987000006122068,"Dos por Dos, Grupo Imagen, S.L., OT, 30851, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000006123020,"Primor Open Mall, OT, 30842, ARRECIFE, CC Open Mall, localB02 C/. León y Castillo, 156",zcrm_707987000000599555,"Primor Open Mall"
zcrm_707987000006128104,"Dos por Dos, Grupo Imagen, S.L., OT, 30852, TELDE, Urb Juan Ascanio s/n",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000006130068,"82) Sabanda Viajes, OT, 30244, LA LAGUNA, Heraclio Sanchez, 27, Edif Galaxia, SE CAMBIA LIL X MAD ( 1.82 X 3.65), CD1",zcrm_707987000000598312,"82) Sabanda Viajes"
zcrm_707987000006131069,"Dos por Dos, Grupo Imagen, S.L., OT, 30545, TELDE, Urb Juan Ascanio s/n, (14/10/2024)",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000006133012,"Sabina Imeldo, OT, 30845, SANTA CRUZ, C/Imeldo Seris, nº 56",zcrm_707987000000597392,"Sabina Imeldo"
zcrm_707987000006138017,"Primor Open Mall, OT, 30842, ARRECIFE, CC Open Mall, localB02 C/. León y Castillo, 156, CD1",zcrm_707987000000599555,"Primor Open Mall"
zcrm_707987000006147005,"Mansión del Perfume, V, 30843, PARAISO ROYAL, CC Europe, local 7(al lado de Mango ) Avda Antonio",zcrm_707987000000584982,"Mansión del Perfume"
zcrm_707987000006158014,"Esennia Meloneras, OT, 30846, VARADERO, C. Mar Mediterráneo, P38, Maspalomas, Las Palmas",zcrm_707987000000584821,"Esennia Meloneras"
zcrm_707987000006162059,"Lola Casademunt Mesa&López, OT, 30850, MESA Y LÓPEZ, C/Mesa y López, 42",zcrm_707987000000599839,"Lola Casademunt Mesa&López"
zcrm_707987000006162075,"12) B The Travel Brand, OT, 30244, LA LAGUNA, C. Viana, 5, 38201 La Laguna, Santa Cruz de Tenerife, dd428508c8, CD1",zcrm_707987000000598355,"12) B The Travel Brand"
zcrm_707987000006164030,"SAGULPA, OT, 30849, LAS PALMAS GC, Avenida Alcalde José Ramirez Bethencourt, 33",zcrm_707987000004036070,SAGULPA
zcrm_707987000006165018,"Dalia 25, OT, 30847, TRIANA, Calle Triana, 48, Las Palmas de Gran Canaria, Las Palmas",zcrm_707987000000597861,"Dalia 25"
zcrm_707987000006171411,"Primor Open Mall, OT, 30225, ARRECIFE, CC Open Mall, localB02 C/. León y Castillo, 156",zcrm_707987000000599555,"Primor Open Mall"
zcrm_707987000006171439,"Primor Open Mall, OT, 30225, ARRECIFE, CC Open Mall, localB02 C/. León y Castillo, 156,",zcrm_707987000000599555,"Primor Open Mall"
zcrm_707987000006171577,"Concesionario Wolkswagen, OT, 30715, MILLER BAJO, Calle Luis Correa Medina",zcrm_707987000000599471,"Concesionario Wolkswagen"
zcrm_707987000006173037,"Palace Parfums Santiago III, OT, 30844, ADEJE, C.C. Parque Santiago III. Avda. Las Américas, 38650. Arona, Santa Cruz de Tenerife. Local 41.",zcrm_707987000000596814,"Palace Parfums Santiago III"
zcrm_707987000006173089,"Lola Casademunt Mesa&López, OT, 30850, MESA Y LÓPEZ, C/Mesa y López, 42, (ARREGLO)",zcrm_707987000000599839,"Lola Casademunt Mesa&López"
